Image Name,Predicted Class,Confidence Score
11089.jpg,"Class 2
",0.99896014
11506.jpg,"Class 6
",0.99999774
11409.jpg,"Class 6
",0.99938345
9314.jpg,"Class 2
",0.996908
11894.jpg,"Class 2
",0.99999964
7593.jpg,"Class 4
",1.0
7522.jpg,"Class 3
",1.0
11148.jpg,"Class 5
",1.0
8495.jpg,"Class 2
",0.9953176
11641.jpg,"Class 5
",0.99996614
10805.jpg,"Class 4
",0.9982957
7869.jpg,"Class 4
",0.9527655
10189.jpg,"Class 4
",0.9993618
11991.jpg,"Class 4
",0.99990726
9207.jpg,"Class 2
",0.88978714
8412.jpg,"Class 2
",1.0
8071.jpg,"Class 4
",0.96579605
7554.jpg,"Class 6
",0.9999858
9067.jpg,"Class 2
",0.9913413
8101.jpg,"Class 2
",0.9981287
8058.jpg,"Class 4
",0.79101276
10928.jpg,"Class 3
",0.99980086
7983.jpg,"Class 6
",0.9998747
8062.jpg,"Class 2
",0.9993925
8790.jpg,"Class 4
",1.0
8227.jpg,"Class 4
",0.99987304
10614.jpg,"Class 2
",1.0
7535.jpg,"Class 5
",1.0
9993.jpg,"Class 4
",0.99958736
9099.jpg,"Class 4
",0.99992716
8653.jpg,"Class 2
",0.54175216
10551.jpg,"Class 2
",0.71650296
8631.jpg,"Class 4
",0.99262846
7231.jpg,"Class 5
",0.9999999
9884.jpg,"Class 5
",1.0
7410.jpg,"Class 2
",0.99999976
11154.jpg,"Class 2
",0.99999154
10294.jpg,"Class 2
",0.99994457
11350.jpg,"Class 4
",0.90459627
10277.jpg,"Class 2
",0.98797965
7973.jpg,"Class 6
",1.0
9803.jpg,"Class 3
",1.0
8295.jpg,"Class 4
",0.9999927
9745.jpg,"Class 4
",0.6376194
7261.jpg,"Class 1
",0.87290835
10704.jpg,"Class 4
",0.99992335
10364.jpg,"Class 2
",0.99999106
10282.jpg,"Class 4
",1.0
8604.jpg,"Class 6
",0.9997305
7534.jpg,"Class 4
",0.99964976
8905.jpg,"Class 2
",0.9999956
10425.jpg,"Class 6
",0.9999821
11974.jpg,"Class 2
",1.0
9425.jpg,"Class 6
",0.8670632
9555.jpg,"Class 5
",1.0
11367.jpg,"Class 4
",0.66878444
11003.jpg,"Class 6
",0.9997743
10397.jpg,"Class 2
",0.9992424
11968.jpg,"Class 4
",0.99989665
9219.jpg,"Class 5
",1.0
8590.jpg,"Class 5
",1.0
8674.jpg,"Class 3
",1.0
9078.jpg,"Class 5
",0.99996066
8906.jpg,"Class 6
",0.93516755
9969.jpg,"Class 5
",0.91995746
7928.jpg,"Class 5
",1.0
8889.jpg,"Class 4
",0.9981542
11807.jpg,"Class 2
",0.7636492
11068.jpg,"Class 4
",0.99999905
11777.jpg,"Class 3
",1.0
10111.jpg,"Class 3
",0.99999905
10501.jpg,"Class 5
",0.99999964
9560.jpg,"Class 2
",0.8148132
7737.jpg,"Class 5
",1.0
11197.jpg,"Class 4
",1.0
11363.jpg,"Class 4
",0.99999785
7240.jpg,"Class 4
",0.99998856
9961.jpg,"Class 4
",0.9999999
9710.jpg,"Class 6
",1.0
10234.jpg,"Class 4
",0.9996258
9365.jpg,"Class 2
",1.0
8771.jpg,"Class 5
",0.99998796
7492.jpg,"Class 3
",0.99999726
7926.jpg,"Class 2
",0.99814916
11507.jpg,"Class 6
",0.9998466
10876.jpg,"Class 4
",0.99982375
10119.jpg,"Class 2
",0.5947298
9849.jpg,"Class 5
",1.0
8585.jpg,"Class 2
",0.99900466
10646.jpg,"Class 4
",0.92856914
8853.jpg,"Class 6
",1.0
8678.jpg,"Class 2
",0.9999906
11000.jpg,"Class 5
",0.99362457
9422.jpg,"Class 6
",0.9790277
8956.jpg,"Class 4
",0.9932365
7960.jpg,"Class 5
",1.0
10152.jpg,"Class 2
",0.9999988
10830.jpg,"Class 2
",0.9228802
11863.jpg,"Class 2
",0.8935734
8468.jpg,"Class 4
",0.9989004
8231.jpg,"Class 2
",0.99735886
10190.jpg,"Class 5
",0.5370662
8498.jpg,"Class 2
",1.0
10329.jpg,"Class 5
",1.0
9796.jpg,"Class 4
",0.90421766
11015.jpg,"Class 2
",0.7527521
10749.jpg,"Class 4
",1.0
10075.jpg,"Class 4
",0.9785957
10685.jpg,"Class 3
",0.99949336
8208.jpg,"Class 4
",0.9999614
11392.jpg,"Class 2
",0.9999881
11303.jpg,"Class 2
",0.9980538
9511.jpg,"Class 2
",0.9888341
10632.jpg,"Class 4
",0.8919601
11378.jpg,"Class 4
",0.93666196
11936.jpg,"Class 3
",0.9992411
9007.jpg,"Class 2
",1.0
7465.jpg,"Class 5
",1.0
8696.jpg,"Class 5
",1.0
8385.jpg,"Class 6
",0.9969175
7503.jpg,"Class 5
",0.99999964
11166.jpg,"Class 4
",1.0
7430.jpg,"Class 2
",0.95941067
11623.jpg,"Class 6
",0.7726654
8900.jpg,"Class 6
",0.91470444
7848.jpg,"Class 2
",0.99999964
8025.jpg,"Class 4
",0.9944747
11780.jpg,"Class 5
",1.0
11300.jpg,"Class 6
",0.999899
7315.jpg,"Class 5
",1.0
7878.jpg,"Class 4
",0.9379125
7582.jpg,"Class 2
",0.9999751
7808.jpg,"Class 5
",1.0
8170.jpg,"Class 4
",0.74015576
11256.jpg,"Class 2
",0.85220945
8223.jpg,"Class 5
",1.0
11226.jpg,"Class 6
",0.99985814
7470.jpg,"Class 5
",1.0
10560.jpg,"Class 2
",0.9913657
9818.jpg,"Class 3
",1.0
8147.jpg,"Class 4
",0.95895386
8636.jpg,"Class 5
",1.0
9937.jpg,"Class 4
",1.0
11247.jpg,"Class 5
",1.0
8506.jpg,"Class 2
",0.99999547
7480.jpg,"Class 4
",0.99956244
9357.jpg,"Class 5
",1.0
8031.jpg,"Class 2
",0.99999845
8568.jpg,"Class 5
",1.0
8613.jpg,"Class 2
",1.0
10969.jpg,"Class 4
",0.9963522
7750.jpg,"Class 3
",1.0
8692.jpg,"Class 2
",0.9965551
8639.jpg,"Class 2
",0.9998956
7625.jpg,"Class 4
",1.0
11271.jpg,"Class 2
",0.98959607
8297.jpg,"Class 4
",0.955212
8119.jpg,"Class 3
",0.99999964
9481.jpg,"Class 5
",0.99991465
7766.jpg,"Class 5
",0.9976915
8102.jpg,"Class 6
",0.9550814
10268.jpg,"Class 4
",0.98789716
11057.jpg,"Class 6
",0.9999982
10983.jpg,"Class 2
",0.8236707
8457.jpg,"Class 4
",0.9852806
10232.jpg,"Class 6
",0.65184516
8727.jpg,"Class 4
",0.9968399
7395.jpg,"Class 2
",1.0
9680.jpg,"Class 2
",0.9797711
11114.jpg,"Class 2
",1.0
10807.jpg,"Class 6
",0.86476463
9570.jpg,"Class 2
",1.0
10755.jpg,"Class 4
",0.90893346
11349.jpg,"Class 4
",1.0
11574.jpg,"Class 5
",1.0
10715.jpg,"Class 2
",1.0
8581.jpg,"Class 4
",0.9997696
10384.jpg,"Class 2
",1.0
10612.jpg,"Class 2
",0.8162541
8131.jpg,"Class 5
",1.0
7830.jpg,"Class 4
",0.90458596
11579.jpg,"Class 5
",1.0
9100.jpg,"Class 4
",1.0
9165.jpg,"Class 4
",0.9999876
9315.jpg,"Class 2
",0.94331884
11502.jpg,"Class 1
",0.9967998
8521.jpg,"Class 4
",0.999879
10881.jpg,"Class 2
",1.0
10658.jpg,"Class 2
",0.9999988
8971.jpg,"Class 4
",0.99981457
7570.jpg,"Class 2
",0.91289455
8043.jpg,"Class 3
",1.0
8114.jpg,"Class 5
",1.0
10779.jpg,"Class 2
",1.0
10644.jpg,"Class 2
",0.99949896
9789.jpg,"Class 5
",1.0
7749.jpg,"Class 5
",1.0
11233.jpg,"Class 4
",0.5813036
11886.jpg,"Class 2
",0.9999877
11531.jpg,"Class 4
",0.99969363
10950.jpg,"Class 5
",1.0
7781.jpg,"Class 3
",1.0
8418.jpg,"Class 4
",0.9949768
7657.jpg,"Class 4
",1.0
8851.jpg,"Class 6
",0.9893657
11734.jpg,"Class 2
",0.698279
8246.jpg,"Class 2
",0.99256426
10240.jpg,"Class 2
",0.9999764
11788.jpg,"Class 2
",0.82502353
11095.jpg,"Class 2
",1.0
7660.jpg,"Class 2
",0.9505405
7476.jpg,"Class 4
",0.989235
8557.jpg,"Class 5
",0.99999964
11358.jpg,"Class 4
",0.88619447
7213.jpg,"Class 5
",0.99932766
9202.jpg,"Class 4
",0.92333627
11159.jpg,"Class 6
",1.0
9860.jpg,"Class 5
",0.91965055
9290.jpg,"Class 2
",0.98396784
7712.jpg,"Class 4
",0.99664056
8736.jpg,"Class 2
",0.9999943
8197.jpg,"Class 2
",0.9408068
8289.jpg,"Class 2
",0.99999034
7376.jpg,"Class 4
",0.99877316
8778.jpg,"Class 5
",1.0
7544.jpg,"Class 1
",0.9943112
9944.jpg,"Class 2
",0.99671245
10970.jpg,"Class 2
",0.9992569
10147.jpg,"Class 5
",1.0
7608.jpg,"Class 3
",0.99946874
8072.jpg,"Class 3
",0.99999964
9301.jpg,"Class 4
",0.9997595
7296.jpg,"Class 6
",0.80012125
8852.jpg,"Class 2
",0.9956518
9321.jpg,"Class 2
",1.0
9090.jpg,"Class 4
",1.0
9863.jpg,"Class 2
",0.99679
11633.jpg,"Class 4
",0.96482974
11326.jpg,"Class 2
",1.0
8182.jpg,"Class 5
",0.73525035
10674.jpg,"Class 2
",0.99324507
10957.jpg,"Class 4
",1.0
11160.jpg,"Class 5
",0.9748404
11690.jpg,"Class 2
",0.34404334
8354.jpg,"Class 5
",1.0
8366.jpg,"Class 2
",1.0
11797.jpg,"Class 4
",0.9999968
10202.jpg,"Class 3
",0.77181196
8701.jpg,"Class 1
",0.883101
7854.jpg,"Class 2
",0.9995994
8497.jpg,"Class 5
",1.0
11147.jpg,"Class 4
",1.0
11736.jpg,"Class 2
",0.9999999
9239.jpg,"Class 4
",1.0
7682.jpg,"Class 4
",1.0
10973.jpg,"Class 5
",1.0
10317.jpg,"Class 4
",0.7317104
10712.jpg,"Class 2
",0.9999274
9479.jpg,"Class 4
",0.77395576
8085.jpg,"Class 4
",1.0
11023.jpg,"Class 2
",0.9859277
11503.jpg,"Class 4
",0.99999905
8313.jpg,"Class 4
",0.9995166
7607.jpg,"Class 5
",0.8185764
10904.jpg,"Class 5
",0.9999875
7428.jpg,"Class 4
",0.9999999
9354.jpg,"Class 5
",0.9999629
7258.jpg,"Class 6
",0.5552471
9698.jpg,"Class 4
",0.9994999
9318.jpg,"Class 5
",0.9999958
11371.jpg,"Class 4
",0.9999919
11429.jpg,"Class 4
",0.9677981
11365.jpg,"Class 5
",1.0
9178.jpg,"Class 5
",1.0
11500.jpg,"Class 4
",0.9996631
10182.jpg,"Class 3
",0.9990584
9305.jpg,"Class 2
",1.0
7609.jpg,"Class 1
",1.0
10979.jpg,"Class 4
",0.99999964
10269.jpg,"Class 2
",0.9669126
7284.jpg,"Class 5
",1.0
7481.jpg,"Class 2
",0.99102235
10536.jpg,"Class 6
",0.6118004
9855.jpg,"Class 4
",1.0
11993.jpg,"Class 2
",1.0
10781.jpg,"Class 4
",0.9808775
10980.jpg,"Class 3
",1.0
7505.jpg,"Class 4
",0.99999917
9047.jpg,"Class 2
",1.0
10446.jpg,"Class 4
",0.9997973
10218.jpg,"Class 5
",0.99997437
9048.jpg,"Class 2
",0.9800513
11253.jpg,"Class 3
",0.99870265
9687.jpg,"Class 4
",0.9823552
7532.jpg,"Class 4
",0.99881554
7998.jpg,"Class 2
",0.9999523
11276.jpg,"Class 4
",0.9823814
8299.jpg,"Class 2
",1.0
11519.jpg,"Class 5
",1.0
9888.jpg,"Class 5
",1.0
11266.jpg,"Class 2
",0.9997316
8133.jpg,"Class 6
",0.99428856
10214.jpg,"Class 2
",0.9738777
7847.jpg,"Class 4
",0.85638046
11611.jpg,"Class 5
",0.9980444
8404.jpg,"Class 4
",0.98875356
9319.jpg,"Class 2
",0.999997
10398.jpg,"Class 2
",1.0
9678.jpg,"Class 4
",1.0
10645.jpg,"Class 4
",0.9999678
9499.jpg,"Class 2
",0.98586804
8588.jpg,"Class 5
",1.0
8333.jpg,"Class 2
",0.9998752
11972.jpg,"Class 4
",0.9970849
8485.jpg,"Class 5
",1.0
9465.jpg,"Class 5
",1.0
11775.jpg,"Class 2
",0.86245745
11337.jpg,"Class 5
",1.0
10942.jpg,"Class 4
",0.99996114
10741.jpg,"Class 6
",0.999987
9342.jpg,"Class 6
",0.9989079
9201.jpg,"Class 2
",0.99948883
11354.jpg,"Class 4
",1.0
9636.jpg,"Class 1
",0.48745498
11279.jpg,"Class 4
",0.9999999
11887.jpg,"Class 4
",0.9500332
9922.jpg,"Class 4
",1.0
8181.jpg,"Class 6
",0.99996805
9572.jpg,"Class 6
",0.5931948
11669.jpg,"Class 4
",0.99998343
9908.jpg,"Class 5
",0.9999963
9150.jpg,"Class 6
",0.99565965
9713.jpg,"Class 4
",0.80983204
7922.jpg,"Class 4
",0.99015313
10442.jpg,"Class 2
",0.999987
7730.jpg,"Class 2
",1.0
7309.jpg,"Class 4
",0.9994392
10502.jpg,"Class 4
",1.0
9198.jpg,"Class 3
",1.0
9410.jpg,"Class 2
",0.6728507
11870.jpg,"Class 4
",0.999724
11929.jpg,"Class 2
",0.89921397
8178.jpg,"Class 5
",1.0
9493.jpg,"Class 4
",1.0
11769.jpg,"Class 5
",1.0
8225.jpg,"Class 4
",0.72036505
7496.jpg,"Class 2
",0.86755025
9994.jpg,"Class 4
",0.97548383
7860.jpg,"Class 4
",0.75866956
8709.jpg,"Class 6
",0.9998925
9393.jpg,"Class 2
",0.9915093
9296.jpg,"Class 5
",0.61173815
8534.jpg,"Class 4
",0.99989974
9791.jpg,"Class 4
",0.936824
11495.jpg,"Class 3
",0.9999379
7334.jpg,"Class 6
",0.64505523
7605.jpg,"Class 6
",0.9999963
8981.jpg,"Class 2
",0.99828416
9683.jpg,"Class 5
",0.99996376
9237.jpg,"Class 4
",0.99999917
8309.jpg,"Class 5
",1.0
9101.jpg,"Class 4
",0.97747374
9188.jpg,"Class 2
",0.99999774
7894.jpg,"Class 2
",0.9595646
10694.jpg,"Class 4
",0.9999597
9388.jpg,"Class 5
",1.0
7256.jpg,"Class 3
",1.0
8343.jpg,"Class 5
",1.0
9480.jpg,"Class 2
",0.99999964
8089.jpg,"Class 5
",1.0
11416.jpg,"Class 5
",1.0
8857.jpg,"Class 4
",0.9028425
10363.jpg,"Class 5
",0.932798
7559.jpg,"Class 2
",0.9331553
10248.jpg,"Class 6
",0.9980392
11501.jpg,"Class 6
",0.9798008
10608.jpg,"Class 2
",0.9999999
9287.jpg,"Class 3
",0.9999999
11637.jpg,"Class 2
",0.9714485
9217.jpg,"Class 2
",0.9993438
9950.jpg,"Class 4
",0.9996891
7298.jpg,"Class 4
",0.99243873
8514.jpg,"Class 3
",0.9999925
11483.jpg,"Class 4
",0.9228949
7467.jpg,"Class 4
",0.98687637
10717.jpg,"Class 4
",0.98964524
8939.jpg,"Class 4
",0.5758287
10654.jpg,"Class 5
",1.0
10320.jpg,"Class 2
",0.9999982
11520.jpg,"Class 2
",0.5607671
9157.jpg,"Class 2
",0.52355635
11195.jpg,"Class 4
",0.99934083
11900.jpg,"Class 2
",0.9998067
11905.jpg,"Class 4
",0.9995034
10483.jpg,"Class 4
",0.99993503
8776.jpg,"Class 2
",1.0
7775.jpg,"Class 2
",0.71730536
11959.jpg,"Class 2
",0.9999999
9726.jpg,"Class 4
",0.8067472
9742.jpg,"Class 5
",1.0
11591.jpg,"Class 4
",0.9999989
7391.jpg,"Class 4
",0.999997
9708.jpg,"Class 6
",0.9999974
10120.jpg,"Class 2
",0.95555556
10756.jpg,"Class 3
",0.9999999
8882.jpg,"Class 3
",1.0
9717.jpg,"Class 2
",0.9999999
11590.jpg,"Class 5
",1.0
8930.jpg,"Class 4
",0.9999788
7736.jpg,"Class 5
",0.5254152
11942.jpg,"Class 6
",0.98609316
7727.jpg,"Class 2
",0.98585814
11044.jpg,"Class 6
",0.99996257
8044.jpg,"Class 5
",0.45186645
8700.jpg,"Class 6
",0.94030684
10839.jpg,"Class 2
",0.9999989
7708.jpg,"Class 4
",0.9999939
11305.jpg,"Class 1
",0.6932812
8000.jpg,"Class 6
",0.9999999
7333.jpg,"Class 4
",1.0
7359.jpg,"Class 5
",1.0
11307.jpg,"Class 4
",0.99998605
8079.jpg,"Class 2
",0.64720803
10005.jpg,"Class 2
",0.99966025
11356.jpg,"Class 4
",0.9997515
7601.jpg,"Class 4
",0.95455146
7612.jpg,"Class 6
",0.9999995
11352.jpg,"Class 5
",0.999992
7725.jpg,"Class 4
",0.9999999
7434.jpg,"Class 4
",0.9999536
10847.jpg,"Class 3
",1.0
10666.jpg,"Class 4
",0.9999256
11967.jpg,"Class 6
",0.99963427
10210.jpg,"Class 2
",0.9980451
9831.jpg,"Class 5
",0.99861705
10745.jpg,"Class 2
",0.99999666
10525.jpg,"Class 5
",0.99999905
8605.jpg,"Class 2
",0.9969362
10480.jpg,"Class 5
",1.0
8907.jpg,"Class 2
",0.5780389
9667.jpg,"Class 6
",1.0
11048.jpg,"Class 2
",1.0
8528.jpg,"Class 4
",0.9986387
9702.jpg,"Class 3
",0.98908514
10034.jpg,"Class 5
",0.99999976
8317.jpg,"Class 4
",0.9681597
11420.jpg,"Class 5
",0.6710328
8479.jpg,"Class 6
",0.9672048
8627.jpg,"Class 5
",1.0
11283.jpg,"Class 2
",0.9999999
8293.jpg,"Class 5
",1.0
9366.jpg,"Class 4
",0.9884779
11731.jpg,"Class 2
",0.67285264
11167.jpg,"Class 5
",0.9935309
11712.jpg,"Class 4
",1.0
10216.jpg,"Class 2
",0.9995479
10790.jpg,"Class 4
",0.9959268
8712.jpg,"Class 2
",0.99984825
9599.jpg,"Class 2
",0.9999968
8829.jpg,"Class 4
",0.99999535
7721.jpg,"Class 6
",0.8977345
11060.jpg,"Class 6
",0.97252727
10840.jpg,"Class 2
",0.9999999
11890.jpg,"Class 2
",1.0
8885.jpg,"Class 5
",0.55909705
10968.jpg,"Class 2
",0.9054572
9128.jpg,"Class 4
",0.9988294
10620.jpg,"Class 2
",0.9921238
8998.jpg,"Class 2
",0.8823794
9504.jpg,"Class 4
",0.56419665
10873.jpg,"Class 5
",1.0
11183.jpg,"Class 4
",0.9986588
9189.jpg,"Class 4
",0.6131291
7307.jpg,"Class 2
",0.99969923
8903.jpg,"Class 2
",0.9939289
11172.jpg,"Class 2
",1.0
8163.jpg,"Class 5
",1.0
7220.jpg,"Class 2
",0.9988159
11965.jpg,"Class 5
",1.0
10262.jpg,"Class 2
",0.8840112
8789.jpg,"Class 4
",0.99996066
9313.jpg,"Class 2
",0.97261864
9821.jpg,"Class 4
",1.0
9359.jpg,"Class 5
",1.0
11912.jpg,"Class 5
",1.0
9844.jpg,"Class 5
",1.0
11577.jpg,"Class 4
",0.99999857
10017.jpg,"Class 6
",0.7305721
10188.jpg,"Class 6
",0.9999999
11094.jpg,"Class 4
",0.99998546
10255.jpg,"Class 5
",1.0
7303.jpg,"Class 5
",0.9999999
10675.jpg,"Class 4
",0.9999976
7545.jpg,"Class 2
",1.0
11730.jpg,"Class 5
",1.0
8923.jpg,"Class 4
",0.9998611
10725.jpg,"Class 5
",0.9999937
8398.jpg,"Class 2
",0.9990062
8152.jpg,"Class 2
",0.9933035
10768.jpg,"Class 4
",0.9912929
9109.jpg,"Class 2
",0.99999297
11384.jpg,"Class 5
",1.0
7970.jpg,"Class 4
",0.71492106
10692.jpg,"Class 2
",0.9999988
10814.jpg,"Class 2
",1.0
7836.jpg,"Class 4
",0.7339209
7659.jpg,"Class 5
",1.0
8781.jpg,"Class 6
",0.99979776
10891.jpg,"Class 6
",0.9973086
11762.jpg,"Class 2
",0.999778
10316.jpg,"Class 5
",1.0
11362.jpg,"Class 2
",0.9266401
10535.jpg,"Class 2
",0.9999659
11202.jpg,"Class 2
",1.0
8217.jpg,"Class 2
",1.0
8490.jpg,"Class 6
",0.702903
11880.jpg,"Class 4
",0.9999689
7991.jpg,"Class 2
",0.9761721
10153.jpg,"Class 3
",1.0
11916.jpg,"Class 4
",0.9997048
9259.jpg,"Class 2
",0.76034886
11191.jpg,"Class 1
",0.9820556
11632.jpg,"Class 4
",0.7345679
9220.jpg,"Class 4
",1.0
11944.jpg,"Class 2
",0.9999813
11022.jpg,"Class 2
",0.87179905
8812.jpg,"Class 4
",0.9991666
7519.jpg,"Class 4
",0.99988234
11204.jpg,"Class 6
",0.918913
11004.jpg,"Class 2
",0.9999945
11070.jpg,"Class 5
",1.0
10975.jpg,"Class 2
",0.99999964
10563.jpg,"Class 3
",1.0
8269.jpg,"Class 4
",0.942767
8175.jpg,"Class 2
",0.9999989
11650.jpg,"Class 2
",0.98298234
9391.jpg,"Class 4
",1.0
7482.jpg,"Class 5
",1.0
10469.jpg,"Class 2
",1.0
10544.jpg,"Class 4
",0.99633163
11417.jpg,"Class 5
",0.99999404
10733.jpg,"Class 5
",0.9999999
8739.jpg,"Class 5
",1.0
8762.jpg,"Class 5
",1.0
11251.jpg,"Class 5
",0.91198623
9428.jpg,"Class 2
",0.9999987
10426.jpg,"Class 4
",1.0
10618.jpg,"Class 5
",1.0
9341.jpg,"Class 4
",0.9966839
7252.jpg,"Class 5
",1.0
7856.jpg,"Class 4
",0.99955577
10954.jpg,"Class 2
",0.87903017
11016.jpg,"Class 6
",0.999967
11659.jpg,"Class 2
",0.99967325
7210.jpg,"Class 6
",0.9989159
11461.jpg,"Class 4
",0.9999206
7683.jpg,"Class 4
",0.9637849
11563.jpg,"Class 2
",0.5727842
11119.jpg,"Class 2
",0.99999964
8569.jpg,"Class 2
",0.99959284
7642.jpg,"Class 2
",1.0
9324.jpg,"Class 2
",0.9995055
8386.jpg,"Class 2
",1.0
8723.jpg,"Class 5
",0.99948907
8338.jpg,"Class 4
",0.9531271
7846.jpg,"Class 4
",0.9905805
11098.jpg,"Class 2
",0.9996784
10920.jpg,"Class 4
",0.9999989
9363.jpg,"Class 6
",0.98511165
10170.jpg,"Class 6
",0.7326792
11093.jpg,"Class 2
",0.9999995
8982.jpg,"Class 5
",1.0
8057.jpg,"Class 2
",0.9999851
8530.jpg,"Class 2
",0.7796821
10598.jpg,"Class 4
",0.9976096
8551.jpg,"Class 6
",0.9172536
11739.jpg,"Class 2
",1.0
10634.jpg,"Class 2
",0.99989533
8055.jpg,"Class 2
",0.83310705
9808.jpg,"Class 4
",0.9351083
10078.jpg,"Class 3
",1.0
8292.jpg,"Class 2
",0.9999536
10953.jpg,"Class 2
",0.99951565
9235.jpg,"Class 4
",0.66254663
8232.jpg,"Class 5
",0.62613666
10333.jpg,"Class 4
",0.8948049
7917.jpg,"Class 2
",0.9999895
9519.jpg,"Class 3
",0.99691904
8300.jpg,"Class 2
",0.9589438
9386.jpg,"Class 3
",0.9999515
10454.jpg,"Class 5
",0.9999995
9553.jpg,"Class 4
",0.99992573
9095.jpg,"Class 2
",0.97798
11308.jpg,"Class 3
",0.9999999
8808.jpg,"Class 5
",0.9999249
10099.jpg,"Class 2
",0.7570184
7972.jpg,"Class 6
",0.9999981
10882.jpg,"Class 4
",0.9999981
9184.jpg,"Class 2
",0.9964824
9023.jpg,"Class 5
",1.0
11720.jpg,"Class 5
",1.0
8056.jpg,"Class 4
",0.9883885
8204.jpg,"Class 5
",1.0
8952.jpg,"Class 5
",1.0
10858.jpg,"Class 6
",0.9999988
8567.jpg,"Class 5
",0.96041507
8052.jpg,"Class 2
",0.99987507
8322.jpg,"Class 4
",0.9999999
11158.jpg,"Class 5
",0.99999833
11207.jpg,"Class 2
",0.99889624
10394.jpg,"Class 5
",1.0
10802.jpg,"Class 2
",1.0
8887.jpg,"Class 5
",1.0
11610.jpg,"Class 4
",0.9999999
9739.jpg,"Class 4
",0.8664105
8201.jpg,"Class 2
",0.99997234
10021.jpg,"Class 4
",0.9833423
11442.jpg,"Class 2
",1.0
8856.jpg,"Class 5
",1.0
9438.jpg,"Class 2
",0.9999951
9822.jpg,"Class 5
",1.0
7599.jpg,"Class 2
",0.9999995
9870.jpg,"Class 5
",1.0
8897.jpg,"Class 2
",1.0
7399.jpg,"Class 2
",0.9999933
10332.jpg,"Class 2
",0.99972194
8502.jpg,"Class 6
",0.99999964
8936.jpg,"Class 2
",1.0
8558.jpg,"Class 2
",0.9967938
9307.jpg,"Class 4
",0.9164846
7838.jpg,"Class 6
",0.9999999
10583.jpg,"Class 5
",0.61886543
9145.jpg,"Class 4
",1.0
8211.jpg,"Class 4
",0.9997583
11424.jpg,"Class 5
",1.0
10653.jpg,"Class 5
",1.0
9228.jpg,"Class 3
",1.0
7278.jpg,"Class 4
",0.9999554
9522.jpg,"Class 2
",0.99999666
11291.jpg,"Class 4
",0.982379
9051.jpg,"Class 5
",0.9995022
9674.jpg,"Class 2
",1.0
7665.jpg,"Class 4
",0.5817898
11621.jpg,"Class 5
",1.0
7494.jpg,"Class 4
",0.98621655
11464.jpg,"Class 4
",0.8620836
11612.jpg,"Class 3
",1.0
8339.jpg,"Class 5
",1.0
8294.jpg,"Class 5
",0.9684277
8815.jpg,"Class 2
",0.9999999
11187.jpg,"Class 4
",1.0
10326.jpg,"Class 5
",1.0
7818.jpg,"Class 2
",0.9995753
11336.jpg,"Class 2
",0.6503468
11693.jpg,"Class 4
",1.0
7934.jpg,"Class 2
",0.99995434
7282.jpg,"Class 5
",1.0
8283.jpg,"Class 2
",0.9604265
9115.jpg,"Class 4
",0.616979
10389.jpg,"Class 4
",0.97592044
8719.jpg,"Class 2
",1.0
11773.jpg,"Class 2
",0.9939506
10629.jpg,"Class 2
",0.99975353
11455.jpg,"Class 4
",0.9230186
9910.jpg,"Class 2
",0.63440734
9627.jpg,"Class 2
",0.9801931
10169.jpg,"Class 2
",0.9986847
9942.jpg,"Class 2
",1.0
10171.jpg,"Class 5
",1.0
9984.jpg,"Class 6
",0.99952054
9906.jpg,"Class 2
",0.99994564
8769.jpg,"Class 6
",1.0
11626.jpg,"Class 2
",0.99999726
7661.jpg,"Class 4
",1.0
8760.jpg,"Class 5
",1.0
8477.jpg,"Class 2
",0.9820342
7374.jpg,"Class 6
",0.9902608
11733.jpg,"Class 2
",0.9980579
10060.jpg,"Class 3
",0.9999999
7318.jpg,"Class 6
",0.9683229
9622.jpg,"Class 5
",1.0
9083.jpg,"Class 2
",0.9974607
7713.jpg,"Class 3
",0.735661
7226.jpg,"Class 6
",0.5753584
9377.jpg,"Class 4
",0.8136493
8239.jpg,"Class 6
",0.7791278
7443.jpg,"Class 6
",0.999997
7654.jpg,"Class 1
",0.53092086
8867.jpg,"Class 4
",0.9999974
9430.jpg,"Class 4
",0.9999994
11823.jpg,"Class 2
",0.73701334
9490.jpg,"Class 5
",0.9833055
10919.jpg,"Class 4
",0.9997378
7803.jpg,"Class 5
",1.0
9311.jpg,"Class 2
",1.0
11644.jpg,"Class 6
",1.0
11489.jpg,"Class 6
",0.98149705
11718.jpg,"Class 5
",0.9080584
9138.jpg,"Class 4
",0.7484833
10022.jpg,"Class 4
",0.9999459
9279.jpg,"Class 2
",0.89280134
10548.jpg,"Class 5
",0.9986292
8964.jpg,"Class 2
",1.0
10636.jpg,"Class 2
",0.9999697
11100.jpg,"Class 2
",0.99999976
9577.jpg,"Class 6
",1.0
7542.jpg,"Class 4
",1.0
10340.jpg,"Class 5
",1.0
9144.jpg,"Class 4
",1.0
11269.jpg,"Class 4
",0.9989023
9719.jpg,"Class 2
",0.9993044
9876.jpg,"Class 2
",0.99963546
9834.jpg,"Class 2
",0.99999404
9484.jpg,"Class 5
",0.99987006
9607.jpg,"Class 4
",0.99999917
8243.jpg,"Class 6
",1.0
11046.jpg,"Class 2
",0.5652013
9443.jpg,"Class 4
",1.0
8618.jpg,"Class 1
",0.96542156
10561.jpg,"Class 3
",0.9999999
